CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/21/2013,18:25,BROOKLYN,11216,40.6803904,-73.949557,"(40.6803904, -73.949557)",FULTON STREET                   ,NOSTRAND AVENUE                 ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,181934,PASSENGER VEHICLE,BICYCLE,,,
10/27/2013,11:30,BROOKLYN,11216,40.6839725,-73.9440377,"(40.6839725, -73.9440377)",JEFFERSON AVENUE                ,TOMPKINS AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,181963,PASSENGER VEHICLE,BICYCLE,,,
11/03/2013,20:05,BROOKLYN,11216,40.6707483,-73.9504186,"(40.6707483, -73.9504186)",NOSTRAND AVENUE                 ,LINCOLN PLACE                   ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,175124,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/26/2013,13:57,BROOKLYN,11216,40.6700084,-73.9532706,"(40.6700084, -73.9532706)",EASTERN PARKWAY                 ,ROGERS AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175071,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/08/2013,9:45,BROOKLYN,11216,40.6865789,-73.9474574,"(40.6865789, -73.9474574)",MARCY AVENUE                    ,GATES AVENUE                    ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,181868,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/17/2013,7:40,BROOKLYN,11216,40.6854383,-73.9443285,"(40.6854383, -73.9443285)",MADISON STREET                  ,TOMPKINS AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181927,OTHER,PASSENGER VEHICLE,,,
10/24/2013,15:04,BROOKLYN,11216,40.6773522,-73.9442307,"(40.6773522, -73.9442307)",PACIFIC STREET                  ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,175059,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
10/11/2013,9:40,BROOKLYN,11216,40.6806417,-73.9533713,"(40.6806417, -73.9533713)",BEDFORD AVENUE                  ,FULTON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181887,VAN,BICYCLE,,,
10/29/2013,9:40,BROOKLYN,11216,40.6803904,-73.949557,"(40.6803904, -73.949557)",NOSTRAND AVENUE                 ,FULTON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181971,PASSENGER VEHICLE,VAN,,,
10/31/2013,19:00,BROOKLYN,11216,40.6722357,-73.9564774,"(40.6722357, -73.9564774)",SAINT JOHNS PLACE               ,SAINT FRANCIS PLACE             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175119,PASSENGER VEHICLE,PICK-UP TRUCK,,,
10/19/2013,11:40,BROOKLYN,11216,40.6895106,-73.9480392,"(40.6895106, -73.9480392)",CLIFTON PLACE                   ,MARCY AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181920,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
10/15/2013,11:39,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",EASTERN PARKWAY                 ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,175009,PICK-UP TRUCK,PASSENGER VEHICLE,,,
10/07/2013,11:27,BROOKLYN,11216,40.6876674,-73.9510298,"(40.6876674, -73.9510298)",LEXINGTON AVENUE                ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181861,VAN,PASSENGER VEHICLE,,,
10/31/2013,11:08,BROOKLYN,11216,40.6732722,-73.9473957,"(40.6732722, -73.9473957)",NEW YORK AVENUE                 ,PARK PLACE                      ,,0,0,0,0,0,0,0,0,Unspecified,,,,,175095,PASSENGER VEHICLE,,,,
10/23/2013,14:10,BROOKLYN,11216,40.682537,-73.9500096,"(40.682537, -73.9500096)",NOSTRAND AVENUE                 ,HANCOCK STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181947,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/22/2013,17:40,BROOKLYN,11216,40.6869042,-73.944623,"(40.6869042, -73.944623)",GATES AVENUE                    ,TOMPKINS AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,181938,PASSENGER VEHICLE,BICYCLE,,,
10/10/2013,10:50,BROOKLYN,11216,40.6753855,-73.9533642,"(40.6753855, -73.9533642)",SAINT MARKS AVENUE              ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174977,PASSENGER VEHICLE,UNKNOWN,,,
11/03/2013,2:30,BROOKLYN,11216,40.6854383,-73.9443285,"(40.6854383, -73.9443285)",MADISON STREET                  ,TOMPKINS AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,181995,UNKNOWN,BICYCLE,PASSENGER VEHICLE,,
10/25/2013,18:17,BROOKLYN,11216,40.6802132,-73.9462762,"(40.6802132, -73.9462762)",FULTON STREET                   ,MARCY AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181959,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
09/10/2013,20:35,BROOKLYN,11216,40.6800886,-73.9439725,"(40.6800886, -73.9439725)",FULTON STREET                   ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181717,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/06/2013,13:34,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",EASTERN PARKWAY                 ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174954,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/21/2013,12:30,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",EASTERN PARKWAY                 ,BEDFORD AVENUE                  ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,174867,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/11/2013,13:20,BROOKLYN,11216,40.6781065,-73.9431882,"(40.6781065, -73.9431882)",SAINT ANDREWS PLACE             ,ATLANTIC AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181725,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/01/2013,1:08,BROOKLYN,11216,40.6781564,-73.9441507,"(40.6781564, -73.9441507)",ATLANTIC AVENUE                 ,BROOKLYN AVENUE                 ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,174915,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/04/2013,8:15,BROOKLYN,11216,40.6750535,-73.9472285,"(40.6750535, -73.9472285)",SAINT MARKS AVENUE              ,NEW YORK AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174952,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/05/2013,1:25,BROOKLYN,11216,40.6723802,-73.9474794,"(40.6723802, -73.9474794)",NEW YORK AVENUE                 ,STERLING PLACE                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,174941,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/12/2013,21:00,BROOKLYN,11216,40.678723,-73.9529869,"(40.678723, -73.9529869)",ATLANTIC AVENUE                 ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174821,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/22/2013,2:08,BROOKLYN,11216,40.6698646,-73.9505022,"(40.6698646, -73.9505022)",EASTERN PARKWAY                 ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,154816,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/17/2013,10:30,BROOKLYN,11216,40.6806417,-73.9533713,"(40.6806417, -73.9533713)",BEDFORD AVENUE                  ,FULTON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181774,VAN,PASSENGER VEHICLE,,,
10/05/2013,13:36,BROOKLYN,11216,40.6767222,-73.9470722,"(40.6767222, -73.9470722)",DEAN STREET                     ,NEW YORK AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174942,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/03/2013,20:06,BROOKLYN,11216,40.6783196,-73.9469195,"(40.6783196, -73.9469195)",NEW YORK AVENUE                 ,ATLANTIC AVENUE                 ,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,181847,BICYCLE,UNKNOWN,,,
10/02/2013,15:50,BROOKLYN,11216,40.6840001,-73.9503006,"(40.6840001, -73.9503006)",NOSTRAND AVENUE                 ,PUTNAM AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181839,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
09/17/2013,7:09,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",EASTERN PARKWAY                 ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174842,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/24/2013,12:15,BROOKLYN,11216,40.6732722,-73.9473957,"(40.6732722, -73.9473957)",PARK PLACE                      ,NEW YORK AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174888,PASSENGER VEHICLE,UNKNOWN,,,
09/14/2013,13:30,BROOKLYN,11216,40.6836472,-73.946872,"(40.6836472, -73.946872)",JEFFERSON AVENUE                ,MARCY AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181749,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/27/2013,9:30,BROOKLYN,11216,40.6836472,-73.946872,"(40.6836472, -73.946872)",JEFFERSON AVENUE                ,MARCY AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181814,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/10/2013,19:15,BROOKLYN,11216,40.6734216,-73.9501643,"(40.6734216, -73.9501643)",NOSTRAND AVENUE                 ,PARK PLACE                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,174809,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2013,16:30,BROOKLYN,11216,40.6873091,-73.947601,"(40.6873091, -73.947601)",MARCY AVENUE                    ,QUINCY STREET                   ,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,181805,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/14/2013,1:15,BROOKLYN,11216,40.678723,-73.9529869,"(40.678723, -73.9529869)",ATLANTIC AVENUE                 ,BEDFORD AVENUE                  ,,1,0,0,0,0,0,1,0,Unspecified,,,,,174831,PASSENGER VEHICLE,,,,
10/01/2013,14:15,BROOKLYN,11216,40.6806417,-73.9533713,"(40.6806417, -73.9533713)",BEDFORD AVENUE                  ,FULTON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181833,PASSENGER VEHICLE,PICK-UP TRUCK,,,
10/04/2013,20:30,BROOKLYN,11216,40.6743137,-73.9500807,"(40.6743137, -73.9500807)",PROSPECT PLACE                  ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174945,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/17/2013,20:11,BROOKLYN,11216,40.6750535,-73.9472285,"(40.6750535, -73.9472285)",SAINT MARKS AVENUE              ,NEW YORK AVENUE                 ,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,174848,PASSENGER VEHICLE,,,,
09/26/2013,15:00,BROOKLYN,11216,40.685113,-73.9471628,"(40.685113, -73.9471628)",MARCY AVENUE                    ,MADISON STREET                  ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,181808,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
10/07/2013,21:05,BROOKLYN,11216,40.6717897,-73.9531035,"(40.6717897, -73.9531035)",ROGERS AVENUE                   ,SAINT JOHNS PLACE               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,174962,BUS,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
09/17/2013,9:00,BROOKLYN,11216,40.6828346,-73.9409127,"(40.6828346, -73.9409127)",THROOP AVENUE                   ,HALSEY STREET                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,181773,PASSENGER VEHICLE,,,,
09/12/2013,20:40,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",BEDFORD AVENUE                  ,EASTERN PARKWAY                 ,,0,0,0,0,0,0,0,0,Unspecified,,,,,174827,PASSENGER VEHICLE,,,,
09/12/2013,8:20,BROOKLYN,11216,40.6891332,-73.9513172,"(40.6891332, -73.9513172)",NOSTRAND AVENUE                 ,CLIFTON PLACE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181729,OTHER,PASSENGER VEHICLE,,,
09/25/2013,20:10,BROOKLYN,11216,40.6775017,-73.9469994,"(40.6775017, -73.9469994)",PACIFIC STREET                  ,NEW YORK AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174890,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
10/02/2013,14:39,BROOKLYN,11216,40.6781564,-73.9441507,"(40.6781564, -73.9441507)",ATLANTIC AVENUE                 ,BROOKLYN AVENUE                 ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,181838,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/12/2013,21:35,BROOKLYN,11216,40.6698646,-73.9505022,"(40.6698646, -73.9505022)",EASTERN PARKWAY                 ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,174822,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/04/2013,13:30,BROOKLYN,11216,40.6813829,-73.953515,"(40.6813829, -73.953515)",BEDFORD AVENUE                  ,HALSEY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181853,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/20/2013,17:49,BROOKLYN,11216,40.6767222,-73.9470722,"(40.6767222, -73.9470722)",DEAN STREET                     ,NEW YORK AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174865,PASSENGER VEHICLE,UNKNOWN,,,
09/18/2013,16:25,BROOKLYN,11216,40.6784553,-73.9496774,"(40.6784553, -73.9496774)",ATLANTIC AVENUE                 ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,174854,SPORT UTILITY / STATION WAGON,VAN,,,
09/11/2013,9:50,BROOKLYN,11216,40.6821813,-73.9465811,"(40.6821813, -73.9465811)",MARCY AVENUE                    ,HALSEY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181723,PASSENGER VEHICLE,VAN,,,
09/29/2013,1:22,BROOKLYN,11216,40.6700084,-73.9532706,"(40.6700084, -73.9532706)",EASTERN PARKWAY                 ,ROGERS AVENUE                   ,,1,0,0,0,0,0,1,0,Brakes Defective,Unspecified,,,,154853,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/17/2013,12:33,BROOKLYN,11216,40.6716376,-73.950335,"(40.6716376, -73.950335)",SAINT JOHNS PLACE               ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174851,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/10/2013,20:30,BROOKLYN,11216,40.6698646,-73.9505022,"(40.6698646, -73.9505022)",NOSTRAND AVENUE                 ,EASTERN PARKWAY                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174812,PASSENGER VEHICLE,UNKNOWN,,,
09/27/2013,13:31,BROOKLYN,11216,40.6736318,-73.9539999,"(40.6736318, -73.9539999)",PARK PLACE                      ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174894,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/03/2013,16:15,BROOKLYN,11216,40.6765727,-73.9443035,"(40.6765727, -73.9443035)",BROOKLYN AVENUE                 ,DEAN STREET                     ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,174929,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/16/2013,15:30,BROOKLYN,11216,40.6752029,-73.9500007,"(40.6752029, -73.9500007)",SAINT MARKS AVENUE              ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174860,BUS,UNKNOWN,,,
09/11/2013,22:10,BROOKLYN,11216,40.6801998,-73.9532815,"(40.6801998, -73.9532815)",BEDFORD AVENUE                  ,BREVOORT PLACE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181752,LIVERY VEHICLE,UNKNOWN,,,
09/20/2013,18:20,BROOKLYN,11216,40.6800886,-73.9439725,"(40.6800886, -73.9439725)",FULTON STREET                   ,BROOKLYN AVENUE                 ,,3,0,0,0,0,0,3,0,Lost Consciousness,Unspecified,,,,181781,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
09/13/2013,8:40,BROOKLYN,11216,40.6821813,-73.9465811,"(40.6821813, -73.9465811)",MARCY AVENUE                    ,HALSEY STREET                   ,,2,0,2,0,0,0,0,0,Unspecified,,,,,181754,LIVERY VEHICLE,,,,
09/13/2013,17:26,BROOKLYN,11216,40.6832396,-73.9438905,"(40.6832396, -73.9438905)",TOMPKINS AVENUE                 ,HANCOCK STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181744,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/29/2013,4:21,BROOKLYN,11216,40.679939,-73.9412073,"(40.679939, -73.9412073)",FULTON STREET                   ,KINGSTON AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181827,MOTORCYCLE,UNKNOWN,,,
09/16/2013,19:45,BROOKLYN,11216,40.6785854,-73.952064,"(40.6785854, -73.952064)",ATLANTIC AVENUE                 ,PERRY PLACE                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181764,PASSENGER VEHICLE,UNKNOWN,,,
09/27/2013,19:30,BROOKLYN,11216,40.6714882,-73.947563,"(40.6714882, -73.947563)",ST JOHNS PLACE                  ,NEW YORK AVENUE                 ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,174901,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON
09/16/2013,17:51,BROOKLYN,11216,40.6821158,-73.9536623,"(40.6821158, -73.9536623)",BEDFORD AVENUE                  ,HANCOCK STREET                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,181763,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/20/2013,6:00,BROOKLYN,11216,40.6783196,-73.9469195,"(40.6783196, -73.9469195)",ATLANTIC AVENUE                 ,NEW YORK AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181792,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/19/2013,16:00,BROOKLYN,11216,40.6725296,-73.9502515,"(40.6725296, -73.9502515)",NOSTRAND AVENUE                 ,STERLING PLACE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174859,PASSENGER VEHICLE,VAN,,,
09/14/2013,3:15,BROOKLYN,11216,40.6781564,-73.9441507,"(40.6781564, -73.9441507)",ATLANTIC AVENUE                 ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174830,PASSENGER VEHICLE,UNKNOWN,,,
10/05/2013,10:30,BROOKLYN,11216,40.6839725,-73.9440377,"(40.6839725, -73.9440377)",TOMPKINS AVENUE                 ,JEFFERSON AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,181859,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/17/2013,16:00,BROOKLYN,11216,40.6717897,-73.9531035,"(40.6717897, -73.9531035)",SAINT JOHNS PLACE               ,ROGERS AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174846,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/12/2013,7:10,BROOKLYN,11216,40.6781564,-73.9441507,"(40.6781564, -73.9441507)",BROOKLYN AVENUE                 ,ATLANTIC AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181730,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/11/2013,15:02,BROOKLYN,11216,40.6783196,-73.9469195,"(40.6783196, -73.9469195)",ATLANTIC AVENUE                 ,NEW YORK AVENUE                 ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,181726,TAXI,UNKNOWN,,,
09/13/2013,17:00,BROOKLYN,11216,40.6783196,-73.9469195,"(40.6783196, -73.9469195)",ATLANTIC AVENUE                 ,NEW YORK AVENUE                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,174829,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/02/2013,20:00,BROOKLYN,11216,40.6891332,-73.9513172,"(40.6891332, -73.9513172)",CLIFTON PLACE                   ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Brakes Defective,,,,,181841,SPORT UTILITY / STATION WAGON,,,,
10/03/2013,17:52,BROOKLYN,11216,40.6835816,-73.9539533,"(40.6835816, -73.9539533)",PUTNAM AVENUE                   ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,181848,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/02/2013,12:13,BROOKLYN,11216,40.6700084,-73.9532706,"(40.6700084, -73.9532706)",EASTERN PARKWAY                 ,ROGERS AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174927,UNKNOWN,PASSENGER VEHICLE,,,
09/13/2013,16:43,BROOKLYN,11216,40.6770266,-73.952678,"(40.6770266, -73.952678)",DEAN STREET                     ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,174828,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/30/2013,15:22,BROOKLYN,11216,40.6806417,-73.9533713,"(40.6806417, -73.9533713)",BEDFORD AVENUE                  ,FULTON STREET                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,181829,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/20/2013,8:57,BROOKLYN,11216,40.688042,-73.9477483,"(40.688042, -73.9477483)",MARCY AVENUE                    ,LEXINGTON AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181785,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/02/2013,12:00,BROOKLYN,11216,40.6802132,-73.9462762,"(40.6802132, -73.9462762)",MARCY AVENUE                    ,FULTON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181837,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/23/2013,17:30,BROOKLYN,11216,40.6869317,-73.9508825,"(40.6869317, -73.9508825)",QUINCY STREET                   ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181796,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/25/2013,9:05,BROOKLYN,11216,40.681804,-73.9498624,"(40.681804, -73.9498624)",NOSTRAND AVENUE                 ,HALSEY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181806,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2013,8:30,BROOKLYN,11216,40.680859,-73.9544023,"(40.680859, -73.9544023)",FULTON STREET                   ,SPENCER PLACE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181825,VAN,UNKNOWN,,,
10/05/2013,21:30,BROOKLYN,11216,40.6781564,-73.9441507,"(40.6781564, -73.9441507)",ATLANTIC AVENUE                 ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174946,PASSENGER VEHICLE,UNKNOWN,,,
09/14/2013,12:50,BROOKLYN,11216,40.6768082,-73.9557498,"(40.6768082, -73.9557498)",BERGEN STREET                   ,FRANKLIN AVENUE                 ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,174832,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/12/2013,13:35,BROOKLYN,11216,40.6800498,-73.9432622,"(40.6800498, -73.9432622)",FULTON STREET                   ,TOMPKINS AVENUE                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,181735,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/27/2013,14:45,BROOKLYN,11216,40.6825066,-73.9437433,"(40.6825066, -73.9437433)",TOMPKINS AVENUE                 ,HALSEY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181818,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/07/2013,22:55,BROOKLYN,11216,40.6736318,-73.9539999,"(40.6736318, -73.9539999)",PARK PLACE                      ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174964,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/26/2013,15:44,BROOKLYN,11216,40.6887749,-73.9478919,"(40.6887749, -73.9478919)",GREENE AVENUE                   ,MARCY AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181809,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/30/2013,14:52,BROOKLYN,11216,40.6752029,-73.9500007,"(40.6752029, -73.9500007)",NOSTRAND AVENUE                 ,SAINT MARKS AVENUE              ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,174912,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
